x_position_mm,y_position_mm,groundtruth,snr,peak_amplitude,time_of_flight,peak_slope,signal_energy,rms,dominant_frequency,spectral_centroid,bandwidth
630.0,470.0,452.0,4.354739084776489,3069.180436529242,267.5,0.0,3867699984.2248235,2835.6580026793986,4158.004158004158,169134.7985544753,0.0
630.0,480.0,452.0,4.294707023936458,3097.3888003445354,239.0,0.0,3792288973.677673,2807.8776078120895,4158.004158004158,154838.7999176494,0.0
630.0,490.0,452.0,4.336817495419797,3313.460940475466,247.5,0.0,3918869264.404251,2854.354103476614,4158.004158004158,168989.37183759193,0.0
630.0,500.0,452.0,4.357519741670154,2721.4630453124987,239.0,0.0,2779895649.3110976,2404.0401066385325,4158.004158004158,177951.2137341255,0.0
630.0,510.0,452.0,4.359849785252408,2542.735885445628,232.0,0.0,2262426656.7324924,2168.776088704543,4158.004158004158,162735.28982121407,0.0
630.0,520.0,452.0,4.177493239574951,2755.7320342262215,316.0,0.0,2793408190.283683,2409.8758132113803,4158.004158004158,182561.019469309,0.0
630.0,530.0,452.0,4.556822433891769,2822.9464909073586,306.5,0.0,3062553659.9972,2523.3024840850144,4158.004158004158,185708.12501248883,0.0
630.0,540.0,452.0,4.298689961942074,2692.3689316840314,210.5,0.0,2650991998.284708,2347.640917144652,4158.004158004158,175572.9223135083,0.0
630.0,550.0,452.0,4.430873041874281,2630.3904657873973,298.0,0.0,2623831673.9664803,2335.5837611029533,4158.004158004158,168980.82481412898,0.0
630.0,560.0,452.0,4.350120105307133,2483.039873756418,298.5,0.0,2674181585.27936,2357.886569668877,4158.004158004158,144767.55979345448,0.0
630.0,570.0,452.0,4.164986008302242,2398.8149448907693,238.0,0.0,2186772330.83322,2132.206421082745,4158.004158004158,132702.23182693246,0.0
630.0,580.0,452.0,4.248808046196553,2957.038323066916,235.5,0.0,2828795126.14958,2425.0919463673795,4158.004158004158,141986.44001690389,0.0
630.0,590.0,452.0,4.27102638335039,2331.2602308765004,236.5,0.0,2004465591.0071476,2041.3936736925561,4158.004158004158,147195.0077349533,0.0
630.0,600.0,452.0,4.19370041690183,2585.122332288417,235.5,0.0,2467748686.685169,2265.050694813058,4158.004158004158,118020.30678994191,0.0
630.0,610.0,452.0,4.088121293714046,2339.5640939560767,234.0,0.0,2105787429.8116863,2092.3518930894347,4158.004158004158,113688.00277999535,0.0
630.0,620.0,452.0,4.070814538907425,2747.3676560405106,120.0,0.0,2319932779.617009,2196.165993719244,4158.004158004158,119065.09700723412,0.0
630.0,630.0,452.0,4.012129046918327,2870.814480349096,116.5,0.0,2192492838.469683,2134.9934822794285,4158.004158004158,120341.00048586515,0.0
630.0,640.0,452.0,4.1779619705252955,3510.613552191219,106.0,0.0,3343337386.4714327,2636.438009375431,4158.004158004158,147274.4758782271,0.0
630.0,650.0,452.0,3.983099093008404,2058.732511876575,164.5,0.0,1988346422.1186779,2033.169040036041,4158.004158004158,116240.372185459,0.0
630.0,660.0,452.0,3.955701537295295,2388.1387911664847,143.0,0.0,2444291763.7913632,2254.2598915408807,4158.004158004158,140315.49693070556,0.0
630.0,670.0,452.0,3.9860471154949724,2566.3328478787575,139.5,0.0,2462363631.549236,2262.577978600952,4158.004158004158,126112.26204328093,0.0
630.0,680.0,452.0,4.295437804129659,2885.4302258233306,102.0,0.0,2080593298.0125499,2079.7975363303717,4158.004158004158,105554.71895829069,0.0
630.0,690.0,452.0,4.183291873272937,2772.5226009374715,116.5,0.0,2157648498.3550477,2117.9602720154735,4158.004158004158,93607.46156343246,0.0
630.0,700.0,452.0,4.025983570330963,1971.1800055041836,229.5,0.0,1785664193.9189572,1926.7588254779278,4158.004158004158,138763.14755031074,0.0
630.0,710.0,452.0,3.902895790960378,2509.1525134066246,271.5,0.0,2483974932.6326694,2272.4852142824534,4158.004158004158,136014.5648932815,0.0
630.0,720.0,452.0,4.361301688254256,3133.563313291705,274.0,0.0,3158922187.9999123,2562.6950259946293,4158.004158004158,146767.27017618902,0.0
630.0,730.0,452.0,4.350756132638705,4072.1548699264613,273.5,0.0,4245571135.1026397,2970.9512309073007,4158.004158004158,154961.03219583305,0.0
630.0,740.0,452.0,5.5497601670871015,4266.459080319123,270.5,0.0,4507082374.870142,3061.0837341681217,4158.004158004158,114314.1306769651,0.0
630.0,750.0,452.0,5.161901742839829,4377.276423779031,267.5,0.0,4392907186.273357,3022.0627348097,4158.004158004158,90020.89454216711,0.0
640.0,50.0,452.0,6.283454908419014,5237.847298309218,273.0,73.60832457950112,6851369992.843699,3774.1240651486946,4158.004158004158,105562.13829945325,0.0
640.0,60.0,452.0,5.334707299505414,4968.925045492701,274.0,0.0,6009837433.770948,3534.750984054509,4158.004158004158,120179.14833585912,0.0
640.0,70.0,452.0,4.337584552516855,4297.029091851849,276.5,0.0,4788039023.755144,3155.050409221702,4158.004158004158,116723.55923624567,0.0
640.0,80.0,452.0,4.250119632427764,3728.2503298546635,278.5,0.0,4294855845.8094897,2988.145617678657,4158.004158004158,151437.8176775611,0.0
640.0,90.0,452.0,4.019491513319091,2495.0742478587845,279.5,0.0,2504325857.089913,2281.775331488311,4158.004158004158,146280.95132256733,0.0
640.0,100.0,452.0,4.083558140304098,2912.991737101035,292.5,0.0,3570199027.1119013,2724.417589103558,4158.004158004158,134681.03736851647,0.0
640.0,110.0,452.0,4.116149952806976,3038.2552648868823,115.0,0.0,2474997326.6644053,2268.3748781142604,4158.004158004158,87007.97058876358,0.0
640.0,120.0,452.0,3.9646274941756103,2953.184354088302,122.5,0.0,2949678848.678651,2476.3659783625226,4158.004158004158,116713.75603270717,0.0
640.0,130.0,452.0,4.000175352091381,2595.8337150132415,137.0,0.0,2586464964.356906,2318.8932787353638,4158.004158004158,132199.0042409852,0.0
640.0,140.0,452.0,4.076329420351505,2537.779578847516,142.0,0.0,2669136130.4149117,2355.661173486579,4158.004158004158,119556.54042378729,0.0
640.0,150.0,452.0,4.04873673078257,2327.0202981268562,165.5,0.0,2346684603.3348727,2208.7920158075926,4158.004158004158,110639.13499443515,0.0
640.0,160.0,452.0,4.08405593113121,2711.884299446551,106.5,0.0,2128744441.3524814,2103.726246267781,4158.004158004158,92253.97406879143,0.0
640.0,170.0,452.0,4.142036425569387,2595.978167476754,114.0,0.0,1880879144.6123042,1977.460910359705,4158.004158004158,105405.3640546666,0.0
640.0,180.0,452.0,4.134331820646269,2784.6189151979875,118.0,0.0,2810882344.836135,2417.4015468565754,4158.004158004158,102708.80256798517,0.0
640.0,190.0,452.0,4.127837925819462,2772.763082973864,230.5,0.0,2953285831.265191,2477.8796143250615,4158.004158004158,141878.99153294135,0.0
640.0,200.0,452.0,4.137225814120914,3024.5785578776668,234.5,0.0,3359518440.762611,2642.8102131616056,4158.004158004158,141742.8751338206,0.0
640.0,210.0,452.0,4.091631783308489,2749.6275840061276,235.5,0.0,2675784627.903513,2358.5931833135633,4158.004158004158,157503.82059422298,0.0
640.0,220.0,452.0,4.198742312332258,3146.0998436321834,236.5,0.0,3276335475.1404715,2609.8866382134884,4158.004158004158,164525.84496515166,0.0
640.0,230.0,452.0,4.492840968210002,3363.1630095721393,299.5,0.0,4061304738.91304,2905.763410131872,4158.004158004158,164960.73891303284,0.0
640.0,240.0,452.0,4.36730750990342,2677.696295324891,299.5,0.0,2715650266.404957,2376.098177621972,4158.004158004158,164864.63130473538,0.0
640.0,250.0,452.0,4.537980334250914,2543.4356564615714,302.0,0.0,2625989293.3102345,2336.543857972535,4158.004158004158,175417.07546542413,0.0
640.0,260.0,452.0,4.36644853452574,3287.7371433425574,303.0,0.0,4075673498.4218683,2910.899118236965,4158.004158004158,184033.78065898252,0.0
640.0,270.0,452.0,4.411662241250516,2565.411632591712,307.5,0.0,2539273571.555293,2297.641189223959,4158.004158004158,174422.39611014893,0.0
640.0,280.0,452.0,4.343174503714402,2500.882794801467,315.5,0.0,2335076668.816416,2203.3223207462356,4158.004158004158,171883.58194931448,0.0
640.0,290.0,452.0,4.487093221416775,3122.7542527129244,233.5,0.0,3303542044.093177,2620.700436475045,4158.004158004158,161981.0192044526,0.0
640.0,300.0,452.0,4.199219247319956,3209.291832746214,238.0,0.0,3206921575.698789,2582.0915210492453,4158.004158004158,156725.82060955753,0.0
640.0,310.0,452.0,4.260824780434458,3466.79051108817,108.5,0.0,3960705362.0756583,2869.5495608318,4158.004158004158,150907.98809823685,0.0
640.0,320.0,452.0,4.276673249604941,3384.1011728269214,238.0,0.0,4277934807.636624,2982.2534028670166,4158.004158004158,161199.1177409774,0.0
640.0,330.0,452.0,4.306676591683562,2772.571072145117,237.5,0.0,3070357697.53763,2526.5153940676414,4158.004158004158,121936.4441950551,0.0
640.0,340.0,452.0,4.41432792887078,3132.1755648016206,293.5,0.0,4315065838.2600765,2995.167916623966,4158.004158004158,175420.88261734732,0.0
640.0,350.0,452.0,4.25272989477241,2752.993668527342,293.0,0.0,3178867127.8549438,2570.772523519301,4158.004158004158,151940.8296659082,0.0
640.0,360.0,452.0,4.416747921720772,3736.1131323776417,299.0,0.0,5633192723.865677,3422.1951119619303,4158.004158004158,165746.6504884461,0.0
640.0,370.0,452.0,4.401845315174678,3213.2255235621487,239.5,0.0,4647396329.612773,3108.367196972003,4158.004158004158,133303.30708325873,0.0
640.0,380.0,452.0,4.320126602185872,3102.3389849409623,238.0,0.0,4060756248.752925,2905.5671879132333,4158.004158004158,161137.64759270058,0.0
640.0,390.0,452.0,4.250480088942702,2715.2271536225194,237.5,0.0,3244383893.319686,2597.1293497422275,4158.004158004158,136409.77491084594,0.0
640.0,400.0,452.0,4.30241524352817,3103.0922102881195,235.5,0.0,3949979530.516061,2865.661469182734,4158.004158004158,123753.16424349835,0.0
640.0,410.0,452.0,4.217664273367194,2561.9914802462126,234.5,0.0,2554071175.027957,2304.3262101539367,4158.004158004158,151358.53078765428,0.0
640.0,420.0,452.0,4.4831334275160115,2914.7686462708616,232.0,0.0,2868892248.640511,2442.2188577923503,4158.004158004158,132339.98915027746,0.0
640.0,430.0,452.0,4.266905014005233,2868.950343163835,233.0,0.0,3112916980.180604,2543.96558026172,4158.004158004158,143239.3645417239,0.0
640.0,440.0,452.0,4.351370143399441,2488.8346971995143,232.5,0.0,2154209085.7056513,2116.2715250617575,4158.004158004158,149831.14313748237,0.0
640.0,450.0,452.0,4.3161539577510375,2619.980602982603,231.5,0.0,2708145148.238929,2372.8125491551427,4158.004158004158,131659.92643861464,0.0
640.0,460.0,452.0,4.404409866029484,3129.7720131167093,296.5,0.0,4087906957.3924317,2915.2644928352433,4158.004158004158,154320.94584349747,0.0
640.0,470.0,452.0,4.335458804632255,2768.203003999898,233.5,0.0,3392104570.8562775,2655.5964405388586,4158.004158004158,145770.02927160537,0.0
640.0,480.0,452.0,4.56781914903821,3141.0964255404438,237.0,0.0,3935544658.098712,2860.4205156222656,4158.004158004158,157521.40947562625,0.0
640.0,490.0,452.0,4.65269405777517,3389.1402386943964,237.0,0.0,4309367089.295883,2993.189459060231,4158.004158004158,135906.77700311813,0.0
640.0,500.0,452.0,4.518170678173973,3385.2400313123844,237.0,0.0,4109580485.526968,2922.9824449074167,4158.004158004158,141415.15710295385,0.0
640.0,510.0,452.0,4.472267095851935,3461.1500834638364,238.5,0.0,4736468319.575466,3138.0133019993523,4158.004158004158,162098.25984999648,0.0
640.0,520.0,452.0,4.391298168727771,3183.372751410118,318.0,0.0,4139509675.072807,2933.606861957748,4158.004158004158,160069.52442009654,0.0
640.0,530.0,452.0,4.538719580118498,3782.1083529639673,303.0,0.0,5561370421.330678,3400.3089077386994,4158.004158004158,181768.37724894652,0.0
640.0,540.0,452.0,4.58701604130947,3643.3439603927486,207.0,0.0,5092260538.884595,3253.739425209296,4158.004158004158,155881.73074319327,0.0
640.0,550.0,452.0,4.473325209091057,3113.876245285844,297.5,0.0,3338097629.516011,2634.371255475526,4158.004158004158,156587.26951036806,0.0
640.0,560.0,452.0,4.8566055791334914,3494.243507432132,297.5,0.0,4802686721.021502,3159.872731266147,4158.004158004158,148882.38721898262,0.0
640.0,570.0,452.0,4.658114700467395,2962.020959936722,294.5,0.0,3336314585.3396897,2633.66758705919,4158.004158004158,127837.28799128624,0.0
640.0,580.0,452.0,4.690028137505941,3567.0390561575477,237.0,0.0,4344387508.464235,3005.327047442226,4158.004158004158,157184.4429087643,0.0
640.0,590.0,452.0,4.492458074453696,2829.6148345951387,234.5,0.0,2716460842.5773497,2376.4527639416797,4158.004158004158,140872.4900338415,0.0
640.0,600.0,452.0,4.396360317102853,2391.193062145216,234.5,0.0,2321765034.173515,2197.0330750812723,4158.004158004158,144261.4951687615,0.0
640.0,610.0,452.0,4.278666286165184,2877.753593917133,233.5,0.0,3151175767.557707,2559.550931717016,4158.004158004158,111130.38007949686,0.0
640.0,620.0,452.0,4.377388573334348,2522.9576418912834,209.5,0.0,2530276420.1692543,2293.567077279803,4158.004158004158,131525.2954678237,0.0
640.0,630.0,452.0,4.448558625760397,2766.289322145061,230.0,0.0,2961779826.404079,2481.4403915146736,4158.004158004158,73592.23535263479,0.0
640.0,640.0,452.0,4.414701055662594,2588.231447233752,229.5,0.0,3163308235.045556,2564.4735126696296,4158.004158004158,127842.53458859313,0.0
640.0,650.0,452.0,4.35499097046077,2968.256239501233,166.0,0.0,4268314030.10062,2978.8980751970903,4158.004158004158,114942.45121800737,0.0
640.0,660.0,452.0,4.220420808047808,2341.771826645379,161.0,0.0,2667602470.65306,2354.9843061979827,4158.004158004158,141138.85426419022,0.0
640.0,670.0,452.0,4.083523373658368,2999.0273215878105,319.0,0.0,3337650230.222971,2634.194709510921,4158.004158004158,144546.63795119486,0.0
640.0,680.0,452.0,4.256874619414399,2835.1002817667118,316.5,0.0,2827020612.6601715,2424.3311925358357,4158.004158004158,143600.0948940541,0.0
640.0,690.0,452.0,4.430597455320087,3175.7479052690455,111.5,0.0,3019059149.9919724,2505.320388585771,4158.004158004158,131459.804075854,0.0
640.0,700.0,452.0,4.181867265835498,3413.037723940741,107.5,0.0,2448012305.142015,2255.9748827974395,4158.004158004158,124804.26578129573,0.0
640.0,710.0,452.0,4.280956172681704,2591.6680188940645,259.0,0.0,2602901520.5678625,2326.249701278489,4158.004158004158,140518.45473877343,0.0
640.0,720.0,452.0,4.288502733523482,2986.5452104398123,267.0,0.0,2802613085.6994486,2413.8430835096933,4158.004158004158,127549.54648865883,0.0
640.0,730.0,452.0,4.340495234662423,3298.2760265563966,265.0,0.0,2701761675.1777534,2370.014375412666,4158.004158004158,125233.50732541026,0.0
640.0,740.0,452.0,4.984577784053809,4196.676936929951,264.0,65.05210563442385,3817414253.2952304,2817.1638519995518,4158.004158004158,107787.20988473886,0.0
640.0,750.0,452.0,6.172100289504166,4113.509803100785,261.0,71.76395130816563,3692942594.992741,2770.854621344332,4158.004158004158,68877.8460559436,0.0
650.0,50.0,452.0,5.952281714476766,4015.9984889693637,258.5,82.87033070352682,3415290595.7632227,2664.656872655087,4158.004158004158,62535.962415036454,0.0
650.0,60.0,452.0,4.784377689545547,4034.867473751115,260.0,72.43284321960164,3315905557.109791,2625.5998451793453,4158.004158004158,68700.26712434937,0.0
650.0,70.0,452.0,4.379212068520233,2781.1853245524107,257.5,0.0,1915219107.4531446,1995.430907383063,4158.004158004158,112752.04274576026,0.0
650.0,80.0,452.0,4.170527008008967,2805.3014684640348,256.0,0.0,2180503929.1963167,2129.148233935661,4158.004158004158,136042.32991392014,0.0
650.0,90.0,452.0,4.2184535415274675,2842.4335988943735,253.49999999999997,0.0,2890919840.8278494,2451.57670883647,4158.004158004158,127588.31257864584,0.0
650.0,100.0,452.0,4.082522132921578,2999.2238212424118,105.0,0.0,2146266517.480114,2112.366576125865,4158.004158004158,108657.41837196611,0.0
650.0,110.0,452.0,4.249020206224403,2813.1997748718045,111.0,0.0,2523300462.862668,2290.403219574753,4158.004158004158,79334.43529161604,0.0
650.0,120.0,452.0,4.319609621450644,2313.9605165319413,317.0,0.0,2116241400.6147416,2097.539098931965,4158.004158004158,148325.9901190161,0.0
650.0,130.0,452.0,4.131712393942703,2168.016634919749,319.0,0.0,1898832543.731799,1986.8761426156427,4158.004158004158,94917.6236848687,0.0
650.0,140.0,452.0,4.117162042689754,2234.56504112003,161.0,0.0,2100523205.2620158,2089.734937912424,4158.004158004158,110004.21480446731,0.0
650.0,150.0,452.0,4.304003760502838,2451.7076858754317,228.0,0.0,2900264522.7418866,2455.5357811354233,4158.004158004158,116977.96018702528,0.0
650.0,160.0,452.0,4.334425153692815,3062.4805533459084,231.5,0.0,4100384435.4702244,2919.7102195338434,4158.004158004158,119419.33104768199,0.0
650.0,170.0,452.0,4.321504162633523,2348.3787810505237,228.0,0.0,2201718791.318447,2139.4807651692026,4158.004158004158,73246.31628430178,0.0
650.0,180.0,452.0,4.205083168182575,2536.7736732414523,233.0,0.0,2909454380.584282,2459.4230433165476,4158.004158004158,144563.12192604746,0.0
650.0,190.0,452.0,4.350492731120048,2581.0064766310325,234.5,0.0,2656511956.7887216,2350.0838029861047,4158.004158004158,111584.89492554261,0.0
650.0,200.0,452.0,4.161076475540159,2917.911756550013,235.5,0.0,3331509817.678805,2631.7704757767297,4158.004158004158,156686.05180357725,0.0
650.0,210.0,452.0,4.2297885463093685,3087.3332071661125,235.0,0.0,3166120547.5777216,2565.6132211978647,4158.004158004158,140728.91769371086,0.0
650.0,220.0,452.0,4.103196992002035,2743.4403938048895,235.0,0.0,2460170532.0747976,2261.570173769356,4158.004158004158,144772.0150597766,0.0
650.0,230.0,452.0,4.7345463918389425,3844.657171014346,296.5,0.0,5427016183.332073,3358.984657292335,4158.004158004158,152056.81088045184,0.0
650.0,240.0,452.0,4.564515409314457,2653.2850685917692,296.5,0.0,3032629712.7543936,2510.944738073672,4158.004158004158,132155.82171031222,0.0
650.0,250.0,452.0,4.683010797290746,3479.0777965719544,300.0,0.0,4220026518.125927,2961.999983900693,4158.004158004158,146245.10217951727,0.0
650.0,260.0,452.0,4.630621209072853,3536.7281207783954,304.0,0.0,4638841269.153812,3105.504893367811,4158.004158004158,164252.15803764205,0.0
650.0,270.0,452.0,4.479431336305496,3244.2784148443898,315.5,0.0,4298054909.9073105,2989.258284819562,4158.004158004158,144428.97628405318,0.0
650.0,280.0,452.0,4.448680327960446,3787.9172381022786,319.0,0.0,5441471255.606226,3363.4550767381147,4158.004158004158,176036.34351401776,0.0
650.0,290.0,452.0,4.435221967431539,3540.360210939518,240.5,0.0,4937661032.766225,3203.9674705790217,4158.004158004158,164676.9890709295,0.0
650.0,300.0,452.0,4.331592627064213,2742.4726428931563,238.0,0.0,2785539626.3921824,2406.479311029293,4158.004158004158,137563.90872136492,0.0
650.0,310.0,452.0,4.509906279689133,2998.8690531670436,241.0,0.0,3413751331.3482394,2664.0563273078715,4158.004158004158,160261.30691951225,0.0
